GEOID,NAME,variable,estimate,moe
48483,"Wheeler County, Texas",B01003_001,5338,
48485,"Wichita County, Texas",B01003_001,131596,
48487,"Wilbarger County, Texas",B01003_001,12833,
48489,"Willacy County, Texas",B01003_001,21588,
48491,"Williamson County, Texas",B01003_001,547604,
48493,"Wilson County, Texas",B01003_001,49173,
48495,"Winkler County, Texas",B01003_001,7867,
48497,"Wise County, Texas",B01003_001,66290,
48499,"Wood County, Texas",B01003_001,44366,
48501,"Yoakum County, Texas",B01003_001,8631,
48503,"Young County, Texas",B01003_001,18036,
48505,"Zapata County, Texas",B01003_001,14304,
48507,"Zavala County, Texas",B01003_001,12039,
